;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 1/14/2013 12:47:09 PM
;----------------------------------------------

;Address Opcode 	ASM
0x02F3	0x2AF7      	GOTO       L__Lcd_Out39
0x02F4	0x30D4      	MOVLW      212
0x02F5	0x00E4      	MOVWF      FARG_Lcd_Out_row
;__Lib_Lcd.mpas,214 :: 		
0x02F6	0x2AF9      	GOTO       L__Lcd_Out27
L__Lcd_Out39:
;__Lib_Lcd.mpas,215 :: 		
0x02F7	0x3080      	MOVLW      128
0x02F8	0x00E4      	MOVWF      FARG_Lcd_Out_row
L__Lcd_Out27:
;__Lib_Lcd.mpas,218 :: 		
0x02F9	0x0365      	DECF       FARG_Lcd_Out_column, 0
0x02FA	0x00F0      	MOVWF      R0
0x02FB	0x0864      	MOVF       FARG_Lcd_Out_row, 0
0x02FC	0x07F0      	ADDWF      R0, 1
0x02FD	0x0870      	MOVF       R0, 0
0x02FE	0x00E4      	MOVWF      FARG_Lcd_Out_row
;__Lib_Lcd.mpas,220 :: 		
0x02FF	0x0870      	MOVF       R0, 0
0x0300	0x00EE      	MOVWF      FARG_Lcd_Cmd_out_char
0x0301	0x20B7      	CALL       _Lcd_Cmd
;__Lib_Lcd.mpas,221 :: 		
0x0302	0x1030      	BCF        __Lib_Lcd_cmd_status, BitPos(__Lib_Lcd_cmd_status+0)
;__Lib_Lcd.mpas,222 :: 		
0x0303	0x01E7      	CLRF       Lcd_Out_i
;__Lib_Lcd.mpas,223 :: 		
L__Lcd_Out41:
0x0304	0x0867      	MOVF       Lcd_Out_i, 0
0x0305	0x0766      	ADDWF      FARG_Lcd_Out_text, 0
0x0306	0x0084      	MOVWF      FSR
0x0307	0x0800      	MOVF       INDF, 0
0x0308	0x3A00      	XORLW      0
0x0309	0x1903      	BTFSC      STATUS, 2
0x030A	0x2B13      	GOTO       L__Lcd_Out42
;__Lib_Lcd.mpas,225 :: 		
0x030B	0x0867      	MOVF       Lcd_Out_i, 0
0x030C	0x0766      	ADDWF      FARG_Lcd_Out_text, 0
0x030D	0x0084      	MOVWF      FSR
0x030E	0x0800      	MOVF       INDF, 0
0x030F	0x00EA      	MOVWF      FARG_Lcd_Chr_CP_Out_Char
0x0310	0x2100      	CALL       _Lcd_Chr_CP
;__Lib_Lcd.mpas,226 :: 		
0x0311	0x0AE7      	INCF       Lcd_Out_i, 1
;__Lib_Lcd.mpas,227 :: 		
0x0312	0x2B04      	GOTO       L__Lcd_Out41
L__Lcd_Out42:
;__Lib_Lcd.mpas,228 :: 		
0x0313	0x1430      	BSF        __Lib_Lcd_cmd_status, BitPos(__Lib_Lcd_cmd_status+0)
;__Lib_Lcd.mpas,229 :: 		
0x0314	0x0008      	RETURN
; end of _Lcd_Out
_UART1_Init:
;__Lib_UART_c67.mpas,33 :: 		
;__Lib_UART_c67.mpas,34 :: 		
0x0315	0x1683      	BSF        STATUS, 5
0x0316	0x1303      	BCF        STATUS, 6
0x0317	0x1698      	BSF        TXSTA, 5
;__Lib_UART_c67.mpas,35 :: 		
0x0318	0x3090      	MOVLW      144
0x0319	0x1283      	BCF        STATUS, 5
0x031A	0x0098      	MOVWF      RCSTA
;__Lib_UART_c67.mpas,36 :: 		
0x031B	0x1683      	BSF        STATUS, 5
0x031C	0x1787      	BSF        TRISC7_bit, 7
;__Lib_UART_c67.mpas,37 :: 		
0x031D	0x1307      	BCF        TRISC6_bit, 6
;__Lib_UART_c67.mpas,38 :: 		
L__UART1_Init2:
0x031E	0x1283      	BCF        STATUS, 5
0x031F	0x1E8C      	BTFSS      PIR1, 5
0x0320	0x2B24      	GOTO       L__UART1_Init3
;__Lib_UART_c67.mpas,39 :: 		
0x0321	0x081A      	MOVF       RCREG, 0
0x0322	0x00F0      	MOVWF      R0
0x0323	0x2B1E      	GOTO       L__UART1_Init2
L__UART1_Init3:
;__Lib_UART_c67.mpas,40 :: 		
0x0324	0x0008      	RETURN
; end of _UART1_Init
_Lcd_Init:
;__Lib_Lcd.mpas,104 :: 		
;__Lib_Lcd.mpas,106 :: 		
0x0325	0x1683      	BSF        STATUS, 5
0x0326	0x1303      	BCF        STATUS, 6
0x0327	0x1185      	BCF        LCD_EN_Direction, BitPos(LCD_EN_Direction+0)
;__Lib_Lcd.mpas,107 :: 		
0x0328	0x1086      	BCF        LCD_RS_Direction, BitPos(LCD_RS_Direction+0)
;__Lib_Lcd.mpas,108 :: 		
0x0329	0x1107      	BCF        LCD_D4_Direction, BitPos(LCD_D4_Direction+0)
;__Lib_Lcd.mpas,109 :: 		
0x032A	0x1205      	BCF        LCD_D5_Direction, BitPos(LCD_D5_Direction+0)
;__Lib_Lcd.mpas,110 :: 		
0x032B	0x1087      	BCF        LCD_D6_Direction, BitPos(LCD_D6_Direction+0)
;__Lib_Lcd.mpas,111 :: 		
0x032C	0x1105      	BCF        LCD_D7_Direction, BitPos(LCD_D7_Direction+0)
;__Lib_Lcd.mpas,113 :: 		
0x032D	0x1283      	BCF        STATUS, 5
0x032E	0x1185      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.mpas,114 :: 		
0x032F	0x1086      	BCF        LCD_RS, BitPos(LCD_RS+0)
;__Lib_Lcd.mpas,115 :: 		
0x0330	0x1105      	BCF        LCD_D7, BitPos(LCD_D7+0)
;__Lib_Lcd.mpas,116 :: 		
0x0331	0x1087      	BCF        LCD_D6, BitPos(LCD_D6+0)
;__Lib_Lcd.mpas,117 :: 		
0x0332	0x1205      	BCF        LCD_D5, BitPos(LCD_D5+0)
;__Lib_Lcd.mpas,118 :: 		
0x0333	0x1107      	BCF        LCD_D4, BitPos(LCD_D4+0)
;__Lib_Lcd.mpas,120 :: 		
0x0334	0x208D      	CALL       _Delay_5500us
;__Lib_Lcd.mpas,121 :: 		
0x0335	0x208D      	CALL       _Delay_5500us
;__Lib_Lcd.mpas,122 :: 		
0x0336	0x208D      	CALL       _Delay_5500us
;__Lib_Lcd.mpas,125 :: 		
0x0337	0x1605      	BSF        LCD_D5, BitPos(LCD_D5+0)
;__Lib_Lcd.mpas,126 :: 		
0x0338	0x1507      	BSF        LCD_D4, BitPos(LCD_D4+0)
;__Lib_Lcd.mpas,127 :: 		
0x0339	0x1585      	BSF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.mpas,128 :: 		
0x033A	0x208A      	CALL       _Delay_1us
;__Lib_Lcd.mpas,129 :: 		
0x033B	0x1185      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.mpas,130 :: 		
0x033C	0x208D      	CALL       _Delay_5500us
;__Lib_Lcd.mpas,132 :: 		
0x033D	0x1585      	BSF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.mpas,133 :: 		
0x033E	0x208A      	CALL       _Delay_1us
;__Lib_Lcd.mpas,134 :: 		
0x033F	0x1185      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.mpas,135 :: 		
0x0340	0x208D      	CALL       _Delay_5500us
;__Lib_Lcd.mpas,137 :: 		
0x0341	0x1585      	BSF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.mpas,138 :: 		
0x0342	0x208A      	CALL       _Delay_1us
;__Lib_Lcd.mpas,139 :: 		
0x0343	0x1185      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.mpas,140 :: 		
0x0344	0x208D      	CALL       _Delay_5500us
;__Lib_Lcd.mpas,143 :: 		
0x0345	0x1107      	BCF        LCD_D4, BitPos(LCD_D4+0)
;__Lib_Lcd.mpas,144 :: 		
0x0346	0x1585      	BSF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.mpas,145 :: 		
0x0347	0x208A      	CALL       _Delay_1us
;__Lib_Lcd.mpas,146 :: 		
0x0348	0x1185      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.mpas,147 :: 		
0x0349	0x208D      	CALL       _Delay_5500us
;__Lib_Lcd.mpas,150 :: 		
0x034A	0x1585      	BSF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.mpas,151 :: 		
0x034B	0x208A      	CALL       _Delay_1us
;__Lib_Lcd.mpas,152 :: 		
0x034C	0x1185      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.mpas,154 :: 		
0x034D	0x1205      	BCF        LCD_D5, BitPos(LCD_D5+0)
;__Lib_Lcd.mpas,155 :: 		
0x034E	0x1505      	BSF        LCD_D7, BitPos(LCD_D7+0)
;__Lib_Lcd.mpas,156 :: 		
0x034F	0x1585      	BSF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.mpas,157 :: 		
0x0350	0x208A      	CALL       _Delay_1us
;__Lib_Lcd.mpas,158 :: 		
0x0351	0x1185      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.mpas,159 :: 		
0x0352	0x208D      	CALL       _Delay_5500us
;__Lib_Lcd.mpas,162 :: 		
0x0353	0x1105      	BCF        LCD_D7, BitPos(LCD_D7+0)
;__Lib_Lcd.mpas,163 :: 		
0x0354	0x1507      	BSF        LCD_D4, BitPos(LCD_D4+0)
;__Lib_Lcd.mpas,164 :: 		
0x0355	0x1585      	BSF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.mpas,165 :: 		
0x0356	0x208A      	CALL       _Delay_1us
;__Lib_Lcd.mpas,166 :: 		
0x0357	0x1185      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.mpas,168 :: 		
0x0358	0x1107      	BCF        LCD_D4, BitPos(LCD_D4+0)
;__Lib_Lcd.mpas,169 :: 		
0x0359	0x1585      	BSF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.mpas,170 :: 		
0x035A	0x208A      	CALL       _Delay_1us
;__Lib_Lcd.mpas,171 :: 		
0x035B	0x1185      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.mpas,172 :: 		
0x035C	0x208D      	CALL       _Delay_5500us
;__Lib_Lcd.mpas,175 :: 		
0x035D	0x1585      	BSF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.mpas,176 :: 		
0x035E	0x208A      	CALL       _Delay_1us
;__Lib_Lcd.mpas,177 :: 		
0x035F	0x1185      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.mpas,179 :: 		
0x0360	0x1507      	BSF        LCD_D4, BitPos(LCD_D4+0)
;__Lib_Lcd.mpas,180 :: 		
0x0361	0x1585      	BSF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.mpas,181 :: 		
0x0362	0x208A      	CALL       _Delay_1us
;__Lib_Lcd.mpas,182 :: 		
0x0363	0x1185      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.mpas,183 :: 		
0x0364	0x208D      	CALL       _Delay_5500us
;__Lib_Lcd.mpas,186 :: 		
0x0365	0x1107      	BCF        LCD_D4, BitPos(LCD_D4+0)
;__Lib_Lcd.mpas,187 :: 		
0x0366	0x1585      	BSF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.mpas,188 :: 		
0x0367	0x208A      	CALL       _Delay_1us
;__Lib_Lcd.mpas,189 :: 		
0x0368	0x1185      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.mpas,191 :: 		
0x0369	0x1505      	BSF        LCD_D7, BitPos(LCD_D7+0)
;__Lib_Lcd.mpas,192 :: 		
0x036A	0x1487      	BSF        LCD_D6, BitPos(LCD_D6+0)
;__Lib_Lcd.mpas,193 :: 		
0x036B	0x1605      	BSF        LCD_D5, BitPos(LCD_D5+0)
;__Lib_Lcd.mpas,194 :: 		
0x036C	0x1507      	BSF        LCD_D4, BitPos(LCD_D4+0)
;__Lib_Lcd.mpas,195 :: 		
0x036D	0x1585      	BSF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.mpas,196 :: 		
0x036E	0x208A      	CALL       _Delay_1us
;__Lib_Lcd.mpas,197 :: 		
0x036F	0x1185      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.mpas,199 :: 		
0x0370	0x208D      	CALL       _Delay_5500us
;__Lib_Lcd.mpas,201 :: 		
0x0371	0x1430      	BSF        __Lib_Lcd_cmd_status, BitPos(__Lib_Lcd_cmd_status+0)
;__Lib_Lcd.mpas,202 :: 		
0x0372	0x0008      	RETURN
; end of _Lcd_Init
_Mul_16x16_U:
;__Lib_Math.mpas,121 :: 		
;__Lib_Math.mpas,127 :: 		
0x0373	0x1283      	BCF        STATUS, 5
;__Lib_Math.mpas,128 :: 		
0x0374	0x1303      	BCF        STATUS, 6
;__Lib_Math.mpas,129 :: 		
0x0375	0x01FB      	CLRF       R11
;__Lib_Math.mpas,130 :: 		
0x0376	0x01FA      	CLRF       R10
;__Lib_Math.mpas,131 :: 		
0x0377	0x01F9      	CLRF       R9
;__Lib_Math.mpas,132 :: 		
0x0378	0x3080      	MOVLW      128
;__Lib_Math.mpas,133 :: 		
0x0379	0x00F8      	MOVWF      R8
;__Lib_Math.mpas,134 :: 		
0x037A	0x0CF1      	RRF        R1, 1
;__Lib_Math.mpas,135 :: 		
0x037B	0x0CF0      	RRF        R0, 1
;__Lib_Math.mpas,136 :: 		
0x037C	0x1C03      	BTFSS      STATUS, 0
;__Lib_Math.mpas,137 :: 		
0x037D	0x2B87      	GOTO       $+10
;__Lib_Math.mpas,138 :: 		
0x037E	0x0874      	MOVF       R4, 0
;__Lib_Math.mpas,139 :: 		
0x037F	0x07F9      	ADDWF      R9, 1
;__Lib_Math.mpas,140 :: 		
0x0380	0x0875      	MOVF       R5, 0
;__Lib_Math.mpas,141 :: 		
0x0381	0x1803      	BTFSC      STATUS, 0
;__Lib_Math.mpas,142 :: 		
0x0382	0x0F75      	INCFSZ     R5, 0
;__Lib_Math.mpas,143 :: 		
0x0383	0x07FA      	ADDWF      R10, 1
;__Lib_Math.mpas,144 :: 		
0x0384	0x1803      	BTFSC      STATUS, 0
;__Lib_Math.mpas,145 :: 		
0x0385	0x0AFB      	INCF       R11, 1
;__Lib_Math.mpas,146 :: 		
0x0386	0x1003      	BCF        STATUS, 0
;__Lib_Math.mpas,147 :: 		
0x0387	0x1FF0      	BTFSS      R0, 7
;__Lib_Math.mpas,148 :: 		
0x0388	0x2B8F      	GOTO       $+7
;__Lib_Math.mpas,149 :: 		
0x0389	0x0874      	MOVF       R4, 0
;__Lib_Math.mpas,150 :: 		
0x038A	0x07FA      	ADDWF      R10, 1
;__Lib_Math.mpas,151 :: 		
0x038B	0x0875      	MOVF       R5, 0
;__Lib_Math.mpas,152 :: 		
0x038C	0x1803      	BTFSC      STATUS, 0
;__Lib_Math.mpas,153 :: 		
0x038D	0x0F75      	INCFSZ     R5, 0
;__Lib_Math.mpas,154 :: 		
0x038E	0x07FB      	ADDWF      R11, 1
;__Lib_Math.mpas,155 :: 		
0x038F	0x0CFB      	RRF        R11, 1
;__Lib_Math.mpas,156 :: 		
0x0390	0x0CFA      	RRF        R10, 1
;__Lib_Math.mpas,157 :: 		
0x0391	0x0CF9      	RRF        R9, 1
;__Lib_Math.mpas,158 :: 		
0x0392	0x0CF8      	RRF        R8, 1
;__Lib_Math.mpas,159 :: 		
0x0393	0x1C03      	BTFSS      STATUS, 0
;__Lib_Math.mpas,160 :: 		
0x0394	0x2B7A      	GOTO       $-26
;__Lib_Math.mpas,161 :: 		
0x0395	0x087B      	MOVF       R11, 0
;__Lib_Math.mpas,162 :: 		
0x0396	0x00F3      	MOVWF      R3
;__Lib_Math.mpas,163 :: 		
0x0397	0x087A      	MOVF       R10, 0
;__Lib_Math.mpas,164 :: 		
0x0398	0x00F2      	MOVWF      R2
;__Lib_Math.mpas,165 :: 		
0x0399	0x0879      	MOVF       R9, 0
;__Lib_Math.mpas,166 :: 		
0x039A	0x00F1      	MOVWF      R1
;__Lib_Math.mpas,167 :: 		
0x039B	0x0878      	MOVF       R8, 0
;__Lib_Math.mpas,168 :: 		
0x039C	0x00F0      	MOVWF      R0
;__Lib_Math.mpas,170 :: 		
0x039D	0x0008      	RETURN
; end of _Mul_16x16_U
_Ow_Read:
;__Lib_OneWire.mpas,41 :: 		
;__Lib_OneWire.mpas,42 :: 		
0x039E	0x1283      	BCF        STATUS, 5
0x039F	0x1303      	BCF        STATUS, 6
0x03A0	0x0865      	MOVF       FARG_Ow_Read_pin, 0
0x03A1	0x00F1      	MOVWF      R1
0x03A2	0x3001      	MOVLW      1
0x03A3	0x00F0      	MOVWF      R0
0x03A4	0x0871      	MOVF       R1, 0
L__Ow_Read24:
0x03A5	0x1903      	BTFSC      STATUS, 2
0x03A6	0x2BAB      	GOTO       L__Ow_Read25
0x03A7	0x0DF0      	RLF        R0, 1
0x03A8	0x1070      	BCF        R0, 0
0x03A9	0x3EFF      	ADDLW      255
0x03AA	0x2BA5      	GOTO       L__Ow_Read24
L__Ow_Read25:
0x03AB	0x0870      	MOVF       R0, 0
0x03AC	0x00E9      	MOVWF      Ow_Read_bit_mask_1
;__Lib_OneWire.mpas,43 :: 		
0x03AD	0x0970      	COMF       R0, 0
0x03AE	0x00E8      	MOVWF      Ow_Read_bit_mask_0
;__Lib_OneWire.mpas,45 :: 		
0x03AF	0x0864      	MOVF       FARG_Ow_Read_port, 0
0x03B0	0x0084      	MOVWF      FSR
;__Lib_OneWire.mpas,46 :: 		
0x03B1	0x01E6      	CLRF       Ow_Read_local_result
;__Lib_OneWire.mpas,47 :: 		
0x03B2	0x01E7      	CLRF       Ow_Read_i
L__Ow_Read6:
;__Lib_OneWire.mpas,49 :: 		
0x03B3	0x0868      	MOVF       Ow_Read_bit_mask_0, 0
0x03B4	0x0580      	ANDWF      INDF, 1
;__Lib_OneWire.mpas,51 :: 		
0x03B5	0x1784      	BSF        FSR, 7
;__Lib_OneWire.mpas,52 :: 		
0x03B6	0x0868      	MOVF       Ow_Read_bit_mask_0, 0
0x03B7	0x0580      	ANDWF      INDF, 1
;__Lib_OneWire.mpas,53 :: 		
0x03B8	0x208A      	CALL       _Delay_1us
;__Lib_OneWire.mpas,54 :: 		
0x03B9	0x0869      	MOVF       Ow_Read_bit_mask_1, 0
0x03BA	0x0480      	IORWF      INDF, 1
;__Lib_OneWire.mpas,55 :: 		
0x03BB	0x208A      	CALL       _Delay_1us
;__Lib_OneWire.mpas,57 :: 		
0x03BC	0x1384      	BCF        FSR, 7
;__Lib_OneWire.mpas,58 :: 		
0x03BD	0x0869      	MOVF       Ow_Read_bit_mask_1, 0
0x03BE	0x0500      	ANDWF      INDF, 0
0x03BF	0x00F0      	MOVWF      R0
0x03C0	0x1903      	BTFSC      STATUS, 2
0x03C1	0x2BCF      	GOTO       L__Ow_Read11
;__Lib_OneWire.mpas,59 :: 		
0x03C2	0x0867      	MOVF       Ow_Read_i, 0
0x03C3	0x00F1      	MOVWF      R1
0x03C4	0x3001      	MOVLW      1
0x03C5	0x00F0      	MOVWF      R0
0x03C6	0x0871      	MOVF       R1, 0
L__Ow_Read26:
0x03C7	0x1903      	BTFSC      STATUS, 2
0x03C8	0x2BCD      	GOTO       L__Ow_Read27
0x03C9	0x0DF0      	RLF        R0, 1
0x03CA	0x1070      	BCF        R0, 0
0x03CB	0x3EFF      	ADDLW      255
0x03CC	0x2BC7      	GOTO       L__Ow_Read26
L__Ow_Read27:
0x03CD	0x0870      	MOVF       R0, 0
0x03CE	0x04E6      	IORWF      Ow_Read_local_result, 1
L__Ow_Read11:
;__Lib_OneWire.mpas,61 :: 		
0x03CF	0x2083      	CALL       _Delay_50us
;__Lib_OneWire.mpas,62 :: 		
0x03D0	0x2083      	CALL       _Delay_50us
;__Lib_OneWire.mpas,63 :: 		
0x03D1	0x0867      	MOVF       Ow_Read_i, 0
0x03D2	0x3A07      	XORLW      7
0x03D3	0x1903      	BTFSC      STATUS, 2
0x03D4	0x2BD7      	GOTO       L__Ow_Read9
0x03D5	0x0AE7      	INCF       Ow_Read_i, 1
0x03D6	0x2BB3      	GOTO       L__Ow_Read6
L__Ow_Read9:
;__Lib_OneWire.mpas,64 :: 		
0x03D7	0x0866      	MOVF       Ow_Read_local_result, 0
0x03D8	0x00F0      	MOVWF      R0
0x03D9	0x0008      	RETURN
; end of _Ow_Read
_UART1_Read:
;__Lib_UART_c67.mpas,54 :: 		
;__Lib_UART_c67.mpas,55 :: 		
0x03DA	0x1283      	BCF        STATUS, 5
0x03DB	0x1303      	BCF        STATUS, 6
0x03DC	0x081A      	MOVF       RCREG, 0
0x03DD	0x00F2      	MOVWF      R2
;__Lib_UART_c67.mpas,56 :: 		
0x03DE	0x1C98      	BTFSS      RCSTA, 1
0x03DF	0x2BE2      	GOTO       L__UART1_Read9
;__Lib_UART_c67.mpas,58 :: 		
0x03E0	0x1218      	BCF        RCSTA, 4
;__Lib_UART_c67.mpas,59 :: 		
0x03E1	0x1618      	BSF        RCSTA, 4
;__Lib_UART_c67.mpas,60 :: 		
L__UART1_Read9:
;__Lib_UART_c67.mpas,61 :: 		
0x03E2	0x0872      	MOVF       R2, 0
0x03E3	0x00F1      	MOVWF      R1
;__Lib_UART_c67.mpas,62 :: 		
0x03E4	0x0871      	MOVF       R1, 0
0x03E5	0x00F0      	MOVWF      R0
0x03E6	0x0008      	RETURN
; end of _UART1_Read
_main:
;t_lcd_serial.mbas,123 :: 		main:
;t_lcd_serial.mbas,124 :: 		OPTION_REG = 0X06
0x0800	0x3006      	MOVLW      6
0x0801	0x1683      	BSF        STATUS, 5
0x0802	0x1303      	BCF        STATUS, 6
0x0803	0x0081      	MOVWF      OPTION_REG
;t_lcd_serial.mbas,126 :: 		OSCCON = 0X75 ' Oscilador interno de 8mhz
0x0804	0x3075      	MOVLW      117
0x0805	0x008F      	MOVWF      OSCCON
;t_lcd_serial.mbas,128 :: 		INTCON = 0XE0 ' Activado interrupciones globales
0x0806	0x30E0      	MOVLW      224
0x0807	0x008B      	MOVWF      INTCON
;t_lcd_serial.mbas,131 :: 		PIR1.RCIF=0
0x0808	0x1283      	BCF        STATUS, 5
0x0809	0x128C      	BCF        PIR1, 5
;t_lcd_serial.mbas,132 :: 		PIE1.RCIE=1
0x080A	0x1683      	BSF        STATUS, 5
0x080B	0x168C      	BSF        PIE1, 5
;t_lcd_serial.mbas,134 :: 		TRISA = 0X00 ' porta.5 como entrada digital
0x080C	0x0185      	CLRF       TRISA
;t_lcd_serial.mbas,135 :: 		PORTA = 0X00
0x080D	0x1283      	BCF        STATUS, 5
0x080E	0x0185      	CLRF       PORTA
;t_lcd_serial.mbas,137 :: 		TRISC = 0X00 ' porta.5 como entrada digital
0x080F	0x1683      	BSF        STATUS, 5
0x0810	0x0187      	CLRF       TRISC
;t_lcd_serial.mbas,138 :: 		PORTC = 0X00
0x0811	0x1283      	BCF        STATUS, 5
0x0812	0x0187      	CLRF       PORTC
;t_lcd_serial.mbas,140 :: 		TRISB = 0X00 ' porta.5 como entrada digital
0x0813	0x1683      	BSF        STATUS, 5
0x0814	0x0186      	CLRF       TRISB
;t_lcd_serial.mbas,141 :: 		PORTB = 0X00
0x0815	0x1283      	BCF        STATUS, 5
0x0816	0x0186      	CLRF       PORTB
;t_lcd_serial.mbas,146 :: 		TRISE = 0X08 ' porta.5 como entrada digital
0x0817	0x3008      	MOVLW      8
0x0818	0x1683      	BSF        STATUS, 5
0x0819	0x0089      	MOVWF      TRISE
;t_lcd_serial.mbas,147 :: 		PORTE = 0X00
0x081A	0x1283      	BCF        STATUS, 5
0x081B	0x0189      	CLRF       PORTE
;t_lcd_serial.mbas,150 :: 		UART1_Init(9600)
0x081C	0x3033      	MOVLW      51
0x081D	0x1683      	BSF        STATUS, 5
0x081E	0x0099      	MOVWF      SPBRG
0x081F	0x1518      	BSF        TXSTA, 2
0x0820	0x118A      	BCF        PCLATH, 3
0x0821	0x2315      	CALL       _UART1_Init
0x0822	0x158A      	BSF        PCLATH, 3
;t_lcd_serial.mbas,152 :: 		ANSEL = 0X00 ' AN<7:0>
0x0823	0x1683      	BSF        STATUS, 5
0x0824	0x1703      	BSF        STATUS, 6
0x0825	0x0188      	CLRF       ANSEL
;t_lcd_serial.mbas,153 :: 		ANSELH = 0X00 ' AN<13:8>
0x0826	0x0189      	CLRF       ANSELH
;t_lcd_serial.mbas,154 :: 		text = "000.0000" ' formato del texto a mostrar
0x0827	0x3033      	MOVLW      _text
0x0828	0x0084      	MOVWF      FSR
0x0829	0x3030      	MOVLW      48
0x082A	0x0080      	MOVWF      INDF
0x082B	0x0A84      	INCF       FSR, 1
0x082C	0x3030      	MOVLW      48
0x082D	0x0080      	MOVWF      INDF
0x082E	0x0A84      	INCF       FSR, 1
0x082F	0x3030      	MOVLW      48
0x0830	0x0080      	MOVWF      INDF
0x0831	0x0A84      	INCF       FSR, 1
0x0832	0x302E      	MOVLW      46
0x0833	0x0080      	MOVWF      INDF
0x0834	0x0A84      	INCF       FSR, 1
0x0835	0x3030      	MOVLW      48
0x0836	0x0080      	MOVWF      INDF
0x0837	0x0A84      	INCF       FSR, 1
0x0838	0x3030      	MOVLW      48
0x0839	0x0080      	MOVWF      INDF
0x083A	0x0A84      	INCF       FSR, 1
0x083B	0x3030      	MOVLW      48
0x083C	0x0080      	MOVWF      INDF
0x083D	0x0A84      	INCF       FSR, 1
0x083E	0x3030      	MOVLW      48
0x083F	0x0080      	MOVWF      INDF
0x0840	0x0A84      	INCF       FSR, 1
0x0841	0x0180      	CLRF       INDF
0x0842	0x0A84      	INCF       FSR, 1
;t_lcd_serial.mbas,155 :: 		delay_ms(250)
0x0843	0x3003      	MOVLW      3
0x0844	0x00FB      	MOVWF      R11
0x0845	0x308A      	MOVLW      138
0x0846	0x00FC      	MOVWF      R12
0x0847	0x3055      	MOVLW      85
0x0848	0x00FD      	MOVWF      R13
L__main42:
0x0849	0x0BFD      	DECFSZ     R13, 1
0x084A	0x2849      	GOTO       L__main42
0x084B	0x0BFC      	DECFSZ     R12, 1
0x084C	0x2849      	GOTO       L__main42
0x084D	0x0BFB      	DECFSZ     R11, 1
0x084E	0x2849      	GOTO       L__main42
0x084F	0x0000      	NOP
0x0850	0x0000      	NOP
;t_lcd_serial.mbas,156 :: 		Lcd_Init() ' inicializamos la lcd
0x0851	0x118A      	BCF        PCLATH, 3
0x0852	0x2325      	CALL       _Lcd_Init
0x0853	0x158A      	BSF        PCLATH, 3
;t_lcd_serial.mbas,157 :: 		Lcd_Cmd(_LCD_CLEAR)
0x0854	0x3001      	MOVLW      1
0x0855	0x00EE      	MOVWF      FARG_Lcd_Cmd_out_char
0x0856	0x118A      	BCF        PCLATH, 3
0x0857	0x20B7      	CALL       _Lcd_Cmd
0x0858	0x158A      	BSF        PCLATH, 3
;t_lcd_serial.mbas,158 :: 		Lcd_Cmd(_LCD_CURSOR_OFF)
0x0859	0x300C      	MOVLW      12
0x085A	0x00EE      	MOVWF      FARG_Lcd_Cmd_out_char
0x085B	0x118A      	BCF        PCLATH, 3
0x085C	0x20B7      	CALL       _Lcd_Cmd
0x085D	0x158A      	BSF        PCLATH, 3
;t_lcd_serial.mbas,159 :: 		Lcd_Out(1, 1, " Espol        ") ' lo que se va a mostrar en la linea 1
0x085E	0x3001      	MOVLW      1
0x085F	0x00E4      	MOVWF      FARG_Lcd_Out_row
0x0860	0x3001      	MOVLW      1
0x0861	0x00E5      	MOVWF      FARG_Lcd_Out_column
0x0862	0x304F      	MOVLW      _main_Local_Text
0x0863	0x0084      	MOVWF      FSR
0x0864	0x3020      	MOVLW      32
0x0865	0x0080      	MOVWF      INDF
0x0866	0x0A84      	INCF       FSR, 1
0x0867	0x3045      	MOVLW      69
0x0868	0x0080      	MOVWF      INDF
0x0869	0x0A84      	INCF       FSR, 1
0x086A	0x3073      	MOVLW      115
